cruise_name,vessel_name_abbr,zone,station,event_type,station_event_ID,event_date,year,month,day,time_start,time_end,sampling_duration_minutes,day_night,time_zone_code,minimum_sampling_depth_meters,maximum_sampling_depth_meters,tow_speed_kilometers_per_hour,latitude_start_decdeg,longitude_start_decdeg,latitude_end_decdeg,longitude_end_decdeg,bottom_depth_meters,tow_distance_nautical_miles,wind_direction_degrees,wind_speed_kilometers_per_hour,wave_height_meters,swell_height_meters,weather_description,comments
IYS2022,Shimada,4,28,CTD,IYS2022-Shimada-4-28-CTD500,2022-03-04T18:08:42Z,2022,3,4,18:08:42,18:42:24,34,Day,UTC,0,500,0,44.99518333333333,-135.00951666666666,44.99518333333333,-135.00951666666666,4027,NA,357.45,31.71339,NA,NA,NA,NA
IYS2022,Shimada,4,28,Trawl,IYS2022-Shimada-4-28-Trawl,2022-03-04T19:19:05Z,2022,3,4,19:19:05,21:19:09,120,Day,UTC,0,27.15,7.57205,45.0185,-135.0195,45.16,-135.0181,4030,8.505400056381871,9.82,33.00059,NA,NA,NA,NA
IYS2022,Franklin,5,50-135,CTD_Rosette,IYS2022-Franklin-5-50-135-CTD_Rosette,2022-02-22T19:08:24Z,2022,2,22,19:08:24,19:14:41,6,DAY,UTC,0,300,0,50.0234,-135.00015,50.02325,-135.001066,3480,0.0378,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,50-135,Trawl,IYS2022-Franklin-5-50-135-Trawl,2022-02-22T20:42:05Z,2022,2,22,20:42:05,21:42:14,60,DAY,UTC,1,25,4.8,50.012733,-135.0002,49.933366,-135.012366,3503,4.7894,NA,NA,2,NA,NA,"day, average net opening 23 m height, 54 m width, headrope depth 0 m"
IYS2022,Franklin,5,49-135,CTD_Rosette,IYS2022-Franklin-5-49-135-CTD_Rosette,2022-02-23T04:07:30Z,2022,2,23,04:07:30,04:13:17,6,NIGHT,UTC,0,300,0,49.0478,-134.997783,49.04745,-134.998233,2524,0.027,NA,NA,NA,NA,NA,night
IYS2022,Franklin,5,49-135,Trawl,IYS2022-Franklin-5-49-135-Trawl,2022-02-23T05:02:21Z,2022,2,23,05:02:21,06:02:28,60,NIGHT,UTC,4,34,5.1,49.019033,-134.992233,48.934,-134.983633,3511,5.1188,NA,NA,0.5,NA,NA,night
IYS2022,Franklin,5,48-135,CTD_Rosette,IYS2022-Franklin-5-48-135-CTD_Rosette,2022-02-23T14:05:26Z,2022,2,23,14:05:26,14:15:29,10,NIGHT,UTC,0,300,0,48.045516,-135.003766,48.045683,-135.004766,3381,0.0432,NA,NA,NA,NA,NA,night
IYS2022,Franklin,5,48-135,Trawl,IYS2022-Franklin-5-48-135-Trawl,2022-02-23T15:20:43Z,2022,2,23,15:20:43,16:20:56,60,DAY,UTC,3,51,5,48.034766,-135.002166,47.950916,-134.992983,2893,5.0486,NA,NA,1,NA,NA,"day, when doors entered water sunrise had begun"
IYS2022,Franklin,5,47-135,CTD_Rosette,IYS2022-Franklin-5-47-135-CTD_Rosette,2022-02-23T22:39:39Z,2022,2,23,22:39:39,22:45:18,6,DAY,UTC,0,300,0,47.055133,-134.990916,47.055166,-134.99055,3060,0.0162,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,47-135,Trawl,IYS2022-Franklin-5-47-135-Trawl,2022-02-23T23:31:11Z,2022,2,23,23:31:11,00:31:31,60,DAY,UTC,3,34,4.9,47.031716,-134.98995,46.950266,-135.000466,3149,4.9082,NA,NA,1,NA,NA,day; albatrosses
IYS2022,Franklin,5,47-138,CTD_Rosette,IYS2022-Franklin-5-47-138-CTD_Rosette,2022-02-24T13:46:41Z,2022,2,24,13:46:41,13:51:19,5,NIGHT,UTC,0,300,0,46.935666,-137.97255,46.9361,-137.971883,3601,0.0378,NA,NA,NA,NA,NA,night
IYS2022,Franklin,5,47-138,Trawl,IYS2022-Franklin-5-47-138-Trawl,2022-02-24T15:00:07Z,2022,2,24,15:00:07,16:00:12,60,NIGHT,UTC,3,45,4.8,46.9716,-137.983783,47.048766,-138.0147,3580,4.8002,NA,NA,2,NA,NA,"night, sunrise midway through tow ~ 07:30"
IYS2022,Franklin,5,48-138,CTD_Rosette,IYS2022-Franklin-5-48-138-CTD_Rosette,2022-02-24T22:26:28Z,2022,2,24,22:26:28,22:32:09,6,DAY,UTC,0,300,0,47.93685,-137.992766,47.936983,-137.991266,3456,0.0594,NA,NA,NA,NA,NA,"day, no companion Tucker trawl due to frayed bridle"
IYS2022,Franklin,5,48-138,Trawl,IYS2022-Franklin-5-48-138-Trawl,2022-02-24T23:24:05Z,2022,2,24,23:24:05,00:25:15,61,DAY,UTC,2,27,5.1,47.975266,-137.99225,48.061733,-137.994983,3284,5.1944,NA,NA,3,NA,NA,"day, no companion Tucker trawl due to frayed bridle, albatrosses"
IYS2022,Franklin,5,49-138,CTD_Rosette,IYS2022-Franklin-5-49-138-CTD_Rosette,2022-02-26T16:27:32Z,2022,2,26,16:27:32,16:32:41,5,DAY,UTC,0,300,0,48.923766,-137.995533,48.924433,-137.994583,3044,0.054,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,49-138,Trawl,IYS2022-Franklin-5-49-138-Trawl,2022-02-26T17:27:44Z,2022,2,26,17:27:44,18:27:46,60,DAY,UTC,2,30,5,48.951333,-137.991166,49.045033,-137.997233,3979,5.6317,NA,NA,3,NA,NA,day
IYS2022,Franklin,5,50-138,CTD_Rosette,IYS2022-Franklin-5-50-138-CTD_Rosette,2022-02-27T01:44:27Z,2022,2,27,01:44:27,01:49:28,5,DAY,UTC,0,300,0,49.993033,-137.9328,49.9926,-137.932833,3527,0.027,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,50-138,Trawl,IYS2022-Franklin-5-50-138-Trawl,2022-02-27T02:39:21Z,2022,2,27,02:39:21,03:39:28,60,DAY,UTC,2,43,4.9,49.996933,-137.953416,49.996883,-138.0811,3932,4.9406,NA,NA,2.5,NA,NA,"day, sunset about 19:30, mytophid & squid layer ascending"
IYS2022,Franklin,5,50-141,CTD_Rosette,IYS2022-Franklin-5-50-141-CTD_Rosette,2022-02-27T17:15:47Z,2022,2,27,17:15:47,17:23:08,7,DAY,UTC,0,300,0,50.089666,-141.014483,50.090266,-141.014216,3560,0.0378,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,50-141,Trawl,IYS2022-Franklin-5-50-141-Trawl,2022-02-27T18:11:15Z,2022,2,27,18:11:15,19:11:41,60,DAY,UTC,2,32,4.5,50.065833,-141.009066,49.990183,-140.997683,3483,4.5626,NA,NA,2.5,NA,NA,day
IYS2022,Franklin,5,49-141,CTD_Rosette,IYS2022-Franklin-5-49-141-CTD_Rosette,2022-02-28T01:52:22Z,2022,2,28,01:52:22,01:57:44,5,DAY,UTC,0,300,0,49.078266,-141.016116,49.078116,-141.01595,3478,0.0108,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,49-141,Trawl,IYS2022-Franklin-5-49-141-Trawl,2022-02-28T02:41:02Z,2022,2,28,02:41:02,03:41:06,60,DAY,UTC,2,28,5.1,49.05235,-141.005416,48.97005,-140.9771,3832,5.0648,NA,NA,3,NA,NA,day
IYS2022,Franklin,5,48-141,CTD_Rosette,IYS2022-Franklin-5-48-141-CTD_Rosette,2022-02-28T16:25:34Z,2022,2,28,16:25:34,16:32:58,7,DAY,UTC,0,300,0,48.092,-140.965433,48.092133,-140.9656,4789,0.0108,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,48-141,Trawl,IYS2022-Franklin-5-48-141-Trawl,2022-02-28T17:25:10Z,2022,2,28,17:25:10,18:25:16,60,DAY,UTC,3,34,4.5,48.0603,-140.974016,47.985833,-140.989183,4494,4.514,NA,NA,2,NA,NA,day
IYS2022,Franklin,5,47-141,Trawl,IYS2022-Franklin-5-47-141-Trawl,2022-03-01T02:00:24Z,2022,3,1,02:00:24,03:00:34,60,DAY,UTC,2,31,5,46.997633,-140.947883,46.9921,-141.068416,4341,4.9622,NA,NA,3.5,NA,NA,day; borderline fishable and weather deteriorating so trawled first before oceanographhy. Small birds
IYS2022,Franklin,5,46-144,CTD_Rosette,IYS2022-Franklin-5-46-144-CTD_Rosette,2022-03-01T17:13:25Z,2022,3,1,17:13:25,17:18:56,6,DAY,UTC,0,300,0,46.088933,-144.010783,46.088516,-144.01105,4167,0.027,NA,NA,NA,NA,NA,"day, oxygen, lost communication at 60 m reset and redeployed"
IYS2022,Franklin,5,46-144,Trawl,IYS2022-Franklin-5-46-144-Trawl,2022-03-01T18:04:09Z,2022,3,1,18:04:09,19:04:14,60,DAY,UTC,NA,NA,4.7,46.058066,-144.00765,45.980083,-144.012333,4119,4.6868,NA,NA,3,NA,NA,"day, one albatross"
IYS2022,Franklin,5,47-144,CTD_Rosette,IYS2022-Franklin-5-47-144-CTD_Rosette,2022-03-02T03:26:28Z,2022,3,2,03:26:28,04:03:36,37,NIGHT,UTC,0,2000,0,46.942683,-144.023183,46.940366,-144.028216,4211,0.2484,NA,NA,NA,NA,NA,"night, went past 2000 m to get out a crossed wrap on the drum, ascent was slow and sometimes backed down to get a good lay for the cable on the drum, did not deploy corresponding ARGO float (S/N AI2600-21CA006) since after 3 attempts it failed to activate"
IYS2022,Franklin,5,47-144,Trawl,IYS2022-Franklin-5-47-144-Trawl,2022-03-02T05:47:16Z,2022,3,2,05:47:16,06:47:20,60,NIGHT,UTC,NA,NA,4.8,46.957766,-144.024283,47.032566,-143.982,4739,4.8164,NA,NA,1,NA,NA,"night, small birds"
IYS2022,Franklin,5,48-144,CTD_Rosette,IYS2022-Franklin-5-48-144-CTD_Rosette,2022-03-02T16:28:35Z,2022,3,2,16:28:35,16:34:27,6,DAY,UTC,0,300,0,47.909,-143.988566,47.909183,-143.9878,4116,0.0324,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,48-144,Trawl,IYS2022-Franklin-5-48-144-Trawl,2022-03-02T17:31:21Z,2022,3,2,17:31:21,18:31:26,60,DAY,UTC,NA,NA,4.9,47.946683,-143.995483,48.026366,-144.019616,4173,4.8812,NA,NA,1.5,NA,NA,"day, whale blow observed 2 miles away"
IYS2022,Franklin,5,49-144,CTD_Rosette,IYS2022-Franklin-5-49-144-CTD_Rosette,2022-03-03T00:29:48Z,2022,3,3,00:29:48,01:04:03,34,DAY,UTC,0,2000,0,48.931566,-143.9892,48.930616,-143.98215,4000,0.2862,NA,NA,NA,NA,NA,"day, oxygen and full salinity profile"
IYS2022,Franklin,5,51-141,CTD_Rosette,IYS2022-Franklin-5-51-141-CTD_Rosette,2022-03-04T05:12:45Z,2022,3,4,05:12:45,05:17:52,5,NIGHT,UTC,0,300,0,50.984616,-141.13065,50.984266,-141.130716,4290,0.0216,NA,NA,NA,NA,NA,night
IYS2022,Franklin,5,51-141,Trawl,IYS2022-Franklin-5-51-141-Trawl,2022-03-04T06:04:28Z,2022,3,4,06:04:28,07:04:33,60,NIGHT,UTC,2,35,4.9,50.990633,-141.075416,51.007216,-140.947466,4129,4.9514,NA,NA,2,NA,NA,night
IYS2022,Franklin,5,52-141,CTD_Rosette,IYS2022-Franklin-5-52-141-CTD_Rosette,2022-03-04T16:28:05Z,2022,3,4,16:28:05,16:35:18,7,DAY,UTC,0,300,0,51.892783,-141.010783,51.892016,-141.010933,4254,0.0486,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,52-141,Trawl,IYS2022-Franklin-5-52-141-Trawl,2022-03-04T17:23:45Z,2022,3,4,17:23:45,18:23:51,60,DAY,UTC,3,34,4.7,51.9287,-141.012416,52.006933,-141.010033,4170,4.703,NA,NA,2,NA,NA,day
IYS2022,Franklin,5,53-141,CTD_Rosette,IYS2022-Franklin-5-53-141-CTD_Rosette,2022-03-05T01:30:37Z,2022,3,5,01:30:37,01:35:22,5,DAY,UTC,0,300,0,52.924833,-140.971983,52.924483,-140.971,4845,0.0432,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,53-141,Trawl,IYS2022-Franklin-5-53-141-Trawl,2022-03-05T02:28:14Z,2022,3,5,02:28:14,03:28:30,60,DAY,UTC,3,30,4.5,52.9553,-140.9969,53.021233,-141.0556,4111,4.4978,NA,NA,2.5,NA,NA,"day, lost one float about 25 min into tow, 2 birds, twilight at haul back"
IYS2022,Franklin,5,53-138,CTD_Rosette,IYS2022-Franklin-5-53-138-CTD_Rosette,2022-03-05T16:14:36Z,2022,3,5,16:14:36,16:21:57,7,DAY,UTC,0,300,0,52.984466,-138.107,52.98445,-138.104433,4390,0.0918,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,53-138,Trawl,IYS2022-Franklin-5-53-138-Trawl,2022-03-05T17:17:24Z,2022,3,5,17:17:24,18:17:39,60,DAY,UTC,3,31,5.3,52.989183,-138.052866,53.036933,-137.93025,4277,5.2916,NA,NA,2,NA,NA,day
IYS2022,Franklin,5,52-138,CTD_Rosette,IYS2022-Franklin-5-52-138-CTD_Rosette,2022-03-06T02:40:55Z,2022,3,6,02:40:55,02:45:44,5,DAY,UTC,0,300,0,51.953966,-138.05255,51.954,-138.051916,4310,0.0216,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,52-138,Trawl,IYS2022-Franklin-5-52-138-Trawl,2022-03-06T03:28:56Z,2022,3,6,03:28:56,04:28:58,60,NIGHT,UTC,3,32,4.5,51.977983,-138.0215,52.035633,-137.943733,4433,4.5086,NA,NA,2,NA,NA,"night, albatrosses"
IYS2022,Franklin,5,52-135,CTD_Rosette,IYS2022-Franklin-5-52-135-CTD_Rosette,2022-03-06T16:12:44Z,2022,3,6,16:12:44,16:17:38,5,DAY,UTC,0,300,0,51.95455,-135.07935,51.95415,-135.078883,4396,0.027,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,52-135,Trawl,IYS2022-Franklin-5-52-135-Trawl,2022-03-06T17:02:19Z,2022,3,6,17:02:19,18:02:31,60,DAY,UTC,3,27,5,51.976383,-135.040516,52.033833,-134.943416,4688,4.9892,NA,NA,0.5,NA,NA,day
IYS2022,Franklin,5,51-135,CTD_Rosette,IYS2022-Franklin-5-51-135-CTD_Rosette,2022-03-07T02:39:08Z,2022,3,7,02:39:08,02:44:36,5,DAY,UTC,0,300,0,50.954916,-135.096466,50.954516,-135.096233,4264,0.027,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,51-135,Trawl,IYS2022-Franklin-5-51-135-Trawl,2022-03-07T03:28:23Z,2022,3,7,03:28:23,04:28:42,60,NIGHT,UTC,3,34,4.7,50.97505,-135.0614,51.029366,-134.969783,4318,4.7624,NA,NA,1.5,NA,NA,night
IYS2022,Franklin,5,53-135,CTD_Rosette,IYS2022-Franklin-5-53-135-CTD_Rosette,2022-03-10T07:32:12Z,2022,3,10,07:32:12,07:37:41,5,NIGHT,UTC,0,300,0,52.965466,-134.87695,52.966166,-134.876433,2783,0.0486,NA,NA,NA,NA,NA,night; returned to 150 m from ~125 m to fire third bottle
IYS2022,Franklin,5,53-135,Trawl,IYS2022-Franklin-5-53-135-Trawl,2022-03-10T08:27:48Z,2022,3,10,08:27:48,09:27:57,60,NIGHT,UTC,2,34,4.6,52.978516,-134.92445,53.0111,-135.03935,2824,4.6004,NA,NA,1,NA,NA,night
IYS2022,Franklin,5,55-138,CTD_Rosette,IYS2022-Franklin-5-55-138-CTD_Rosette,2022-03-11T00:17:48Z,2022,3,11,00:17:48,00:24:15,6,DAY,UTC,0,300,0,54.929666,-137.937516,54.929416,-137.937,3387,0.0216,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,55-138,Trawl,IYS2022-Franklin-5-55-138-Trawl,2022-03-11T01:13:36Z,2022,3,11,01:13:36,02:13:53,60,DAY,UTC,2,31,4.6,54.959583,-137.9756,55.020233,-138.0584,2941,4.6328,NA,NA,1.5,NA,NA,"day; third wire hung up on rear hydraulics before doors hit water; no damage, net reset in same location without being brought on board"
IYS2022,Franklin,5,54-138,CTD_Rosette,IYS2022-Franklin-5-54-138-CTD_Rosette,2022-03-11T10:30:13Z,2022,3,11,10:30:13,10:36:09,6,NIGHT,UTC,0,300,0,53.945733,-138.101433,53.945916,-138.1002,3237,0.0432,NA,NA,NA,NA,NA,night
IYS2022,Franklin,5,54-138,Trawl,IYS2022-Franklin-5-54-138-Trawl,2022-03-11T11:24:09Z,2022,3,11,11:24:09,12:24:26,60,NIGHT,UTC,3,34,4.9,53.965316,-138.060883,54.021216,-137.9593,3428,4.9244,NA,NA,1,NA,NA,night
IYS2022,Franklin,5,54-141,CTD_Rosette,IYS2022-Franklin-5-54-141-CTD_Rosette,2022-03-12T00:04:11Z,2022,3,12,00:04:11,00:09:14,5,DAY,UTC,0,300,0,53.9676,-141.0792,53.967383,-141.078816,3717,0.0162,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,54-141,Trawl,IYS2022-Franklin-5-54-141-Trawl,2022-03-12T00:50:03Z,2022,3,12,00:50:03,01:50:19,60,DAY,UTC,3,28,4.9,53.985933,-141.045533,54.03795,-140.937983,3593,4.9244,NA,NA,2.5,NA,NA,day
IYS2022,Franklin,5,55-141,CTD_Rosette,IYS2022-Franklin-5-55-141-CTD_Rosette,2022-03-12T16:20:42Z,2022,3,12,16:20:42,16:27:00,6,DAY,UTC,0,300,0,54.939816,-140.99665,54.94165,-140.99485,3628,0.1242,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,55-141,Trawl,IYS2022-Franklin-5-55-141-Trawl,2022-03-12T17:10:04Z,2022,3,12,17:10:04,18:10:18,60,DAY,UTC,3,29,5.2,54.964916,-140.989216,55.06045,-140.989016,3638,5.7451,NA,NA,2.5,NA,NA,day; albatross
IYS2022,Franklin,5,56-141,CTD_Rosette,IYS2022-Franklin-5-56-141-CTD_Rosette,2022-03-13T03:10:11Z,2022,3,13,03:10:11,03:15:15,5,DAY,UTC,0,300,0,55.941116,-140.914583,55.941666,-140.914216,3438,0.0378,NA,NA,NA,NA,NA,"day; rosette communication failed at 10m on first cast, brought on board and reset with no apparent issues"
IYS2022,Franklin,5,56-141,Trawl,IYS2022-Franklin-5-56-141-Trawl,2022-03-13T03:58:28Z,2022,3,13,03:58:28,04:58:25,60,NIGHT,UTC,2,39,4.7,55.963233,-140.9393,56.025716,-141.022966,3700,4.6976,NA,NA,3,NA,NA,night
IYS2022,Franklin,5,57-141,CTD_Rosette,IYS2022-Franklin-5-57-141-CTD_Rosette,2022-03-13T13:59:39Z,2022,3,13,13:59:39,14:06:14,7,NIGHT,UTC,0,300,0,56.935733,-140.930783,56.936183,-140.93,3487,0.0378,NA,NA,NA,NA,NA,night
IYS2022,Franklin,5,57-144,CTD_Rosette,IYS2022-Franklin-5-57-144-CTD_Rosette,2022-03-14T17:17:43Z,2022,3,14,17:17:43,17:51:39,34,DAY,UTC,0,2000,0,57.008466,-143.837716,57.0096,-143.8428,3780,0.1782,NA,NA,NA,NA,NA,"day; issues with rosette plotter, doesn't appear to impact data but double check"
IYS2022,Franklin,5,57-144,Trawl,IYS2022-Franklin-5-57-144-Trawl,2022-03-14T19:12:16Z,2022,3,14,19:12:16,20:12:18,60,DAY,UTC,3,56,5.1,57.010483,-143.89225,57.00445,-144.045616,3728,5.0432,NA,NA,3.5,NA,NA,day
IYS2022,Franklin,5,56-144,Trawl,IYS2022-Franklin-5-56-144-Trawl,2022-03-15T02:09:32Z,2022,3,15,02:09:32,03:09:21,60,DAY,UTC,3,41,4.9,56.053433,-143.997683,55.972883,-144.000816,3951,4.8434,NA,NA,3,NA,NA,day; fishing before ocean ops due to concerns about weather; shearwaters
IYS2022,Franklin,5,56-144,CTD_Rosette,IYS2022-Franklin-5-56-144-CTD_Rosette,2022-03-15T04:42:36Z,2022,3,15,04:42:36,04:47:51,5,NIGHT,UTC,0,300,0,55.975133,-144.01485,55.975533,-144.015916,3238,0.0432,NA,NA,NA,NA,NA,night; occurred after fishing ops due to marginal weather; moved ~3 km from end of tow
IYS2022,Franklin,5,55-144,CTD_Rosette,IYS2022-Franklin-5-55-144-CTD_Rosette,2022-03-15T11:52:14Z,2022,3,15,11:52:14,12:26:23,34,NIGHT,UTC,0,2000,0,55.043683,-144.07645,55.041083,-144.078533,3488,0.1728,NA,NA,NA,NA,NA,"night; 2000 m cast; initial failure from sensor, brought on board and restarted computer; no issues during deployment until last 25m of ascent when feed lost again, computer restart and finished cast;"
IYS2022,Franklin,5,55-144,Trawl,IYS2022-Franklin-5-55-144-Trawl,2022-03-15T14:28:07Z,2022,3,15,14:28:07,15:28:26,60,NIGHT,UTC,3,38,4.6,55.0049,-144.070066,54.961066,-143.960083,3282,4.6274,NA,NA,1.5,NA,NA,"night; haulback as sun was coming up, but majority of tow in the dark"
IYS2022,Franklin,5,54-144,CTD_Rosette,IYS2022-Franklin-5-54-144-CTD_Rosette,2022-03-15T23:26:12Z,2022,3,15,23:26:12,23:31:28,5,DAY,UTC,0,300,0,53.930433,-143.986233,53.930583,-143.985933,3529,0.0162,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,54-144,Trawl,IYS2022-Franklin-5-54-144-Trawl,2022-03-16T00:13:07Z,2022,3,16,00:13:07,01:13:19,60,DAY,UTC,3,28,4.9,53.958566,-143.988233,54.037966,-144.016566,3660,4.8758,NA,NA,1,NA,NA,day; shearwaters; sleet started during haulback
IYS2022,Franklin,5,53-144,CTD_Rosette,IYS2022-Franklin-5-53-144-CTD_Rosette,2022-03-16T14:34:14Z,2022,3,16,14:34:14,15:07:51,34,DAY,UTC,0,2000,0,52.93205,-144.040566,52.93305,-144.0398,3599,0.0648,NA,NA,NA,NA,NA,"descent at night, recovery during day; 2000 m cast"
IYS2022,Franklin,5,53-144,Trawl,IYS2022-Franklin-5-53-144-Trawl,2022-03-16T16:31:29Z,2022,3,16,16:31:29,17:31:43,60,DAY,UTC,3,34,5.2,52.963466,-144.02655,53.0455,-143.979166,3231,5.2214,NA,NA,1.5,NA,NA,day; shearwaters
IYS2022,Franklin,5,51-132,CTD_Rosette,IYS2022-Franklin-5-51-132-CTD_Rosette,2022-03-19T16:50:20Z,2022,3,19,16:50:20,16:55:45,5,DAY,UTC,0,300,0,50.950383,-132.11135,50.950666,-132.111283,2822,0,NA,NA,NA,NA,NA,day
IYS2022,Franklin,5,51-132,Trawl,IYS2022-Franklin-5-51-132-Trawl,2022-03-19T17:36:40Z,2022,3,19,17:36:40,18:36:44,60,DAY,UTC,3,37,4.8,50.966483,-132.075683,51.016016,-131.97605,1,4.811,NA,NA,3,NA,NA,day; gulls
